locus_tag	ftype	length_bp	gene	EC_number	COG	product
BHNFMJIF_01169	CDS	2829			COG4771	TonB-dependent receptor P3
BHNFMJIF_01170	CDS	1479				hypothetical protein
BHNFMJIF_01171	CDS	2931			COG4771	TonB-dependent receptor P3
BHNFMJIF_01172	CDS	1161	xerC_7			Tyrosine recombinase XerC
BHNFMJIF_01173	CDS	3009			COG4771	TonB-dependent receptor P3
BHNFMJIF_01174	CDS	1476				hypothetical protein
BHNFMJIF_01175	CDS	690	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
BHNFMJIF_01176	CDS	849				hypothetical protein
BHNFMJIF_01177	CDS	729	rsmI_2	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
BHNFMJIF_01178	CDS	528	tdk	2.7.1.21	COG1435	Thymidine kinase
BHNFMJIF_01179	CDS	1137				hypothetical protein
BHNFMJIF_01180	tRNA	74				tRNA-Lys(ttt)
BHNFMJIF_01181	CDS	1224	xerC_8			Tyrosine recombinase XerC
BHNFMJIF_01182	CDS	2070	btuB_6			Vitamin B12 transporter BtuB
BHNFMJIF_01183	CDS	1203				hypothetical protein
BHNFMJIF_01184	CDS	1563				hypothetical protein
BHNFMJIF_01185	CDS	1932				hypothetical protein
BHNFMJIF_01186	CDS	180				hypothetical protein
BHNFMJIF_01187	CDS	357				hypothetical protein
BHNFMJIF_01188	CDS	561				hypothetical protein
BHNFMJIF_01189	CDS	393				hypothetical protein
BHNFMJIF_01190	CDS	108				hypothetical protein
BHNFMJIF_01191	CDS	432				hypothetical protein
BHNFMJIF_01192	CDS	363				hypothetical protein
BHNFMJIF_01193	CDS	279				hypothetical protein
BHNFMJIF_01194	CDS	2334				hypothetical protein
BHNFMJIF_01195	CDS	294				hypothetical protein
BHNFMJIF_01196	CDS	300				hypothetical protein
BHNFMJIF_01197	CDS	1296	cls	2.7.8.-		Cardiolipin synthase
BHNFMJIF_01198	CDS	954	metF_1	1.5.1.54		5,10-methylenetetrahydrofolate reductase
BHNFMJIF_01199	CDS	1125				hypothetical protein
BHNFMJIF_01200	CDS	1515				hypothetical protein
BHNFMJIF_01201	CDS	498				hypothetical protein
BHNFMJIF_01202	CDS	1413	mrdB_1	2.4.99.28		Peptidoglycan glycosyltransferase MrdB
BHNFMJIF_01203	CDS	1851	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
BHNFMJIF_01204	CDS	501				hypothetical protein
BHNFMJIF_01205	CDS	849	mreC		COG1792	Cell shape-determining protein MreC
BHNFMJIF_01206	CDS	1023	mbl		COG1077	Cell shape-determining protein Mbl
BHNFMJIF_01207	CDS	1524	purH_1		COG0138	Bifunctional purine biosynthesis protein PurH
BHNFMJIF_01208	CDS	2253				hypothetical protein
BHNFMJIF_01209	CDS	1083	nahK	2.7.1.162		N-acetylhexosamine 1-kinase
BHNFMJIF_01210	CDS	2442				hypothetical protein
BHNFMJIF_01211	CDS	735				hypothetical protein
BHNFMJIF_01212	CDS	4401	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
BHNFMJIF_01213	CDS	1728				hypothetical protein
BHNFMJIF_01214	CDS	1161				hypothetical protein
BHNFMJIF_01215	CDS	1614				hypothetical protein
BHNFMJIF_01216	CDS	492				hypothetical protein
BHNFMJIF_01217	CDS	3369	lacZ_6	3.2.1.23		Beta-galactosidase
BHNFMJIF_01218	CDS	2547				hypothetical protein
BHNFMJIF_01219	CDS	1989	egtB	1.14.99.50		Hercynine oxygenase
BHNFMJIF_01220	CDS	2166				hypothetical protein
BHNFMJIF_01221	CDS	3273			COG4771	TonB-dependent receptor P3
BHNFMJIF_01222	CDS	951	pemA	3.1.1.11	COG4677	Pectinesterase A
BHNFMJIF_01223	CDS	1230	yteR_3	3.2.1.172	COG4225	Unsaturated rhamnogalacturonyl hydrolase YteR
BHNFMJIF_01224	CDS	1392	gatC		COG3775	PTS system galactitol-specific EIIC component
BHNFMJIF_01225	CDS	957	kduI_1	5.3.1.17	COG3717	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
BHNFMJIF_01226	CDS	1476	exuT		COG2271	Hexuronate transporter
BHNFMJIF_01227	CDS	3342				hypothetical protein
BHNFMJIF_01228	CDS	741				hypothetical protein
BHNFMJIF_01229	CDS	1464				hypothetical protein
BHNFMJIF_01230	CDS	1005				hypothetical protein
BHNFMJIF_01231	CDS	1437	aldA	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
BHNFMJIF_01232	CDS	4254	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
BHNFMJIF_01233	CDS	2550				hypothetical protein
BHNFMJIF_01234	CDS	1233				hypothetical protein
BHNFMJIF_01235	CDS	1191		3.2.1.-	COG4225	Unsaturated glucuronyl hydrolase
BHNFMJIF_01236	CDS	1254				hypothetical protein
BHNFMJIF_01237	CDS	3306				hypothetical protein
BHNFMJIF_01238	CDS	2130				hypothetical protein
BHNFMJIF_01239	CDS	3243			COG4771	TonB-dependent receptor P39
BHNFMJIF_01240	CDS	2868	lacZ_7	3.2.1.23	COG3250	Beta-galactosidase
BHNFMJIF_01241	CDS	1248				hypothetical protein
BHNFMJIF_01242	CDS	2874	rhaR_3			HTH-type transcriptional activator RhaR
BHNFMJIF_01243	CDS	1398				hypothetical protein
BHNFMJIF_01244	CDS	681				hypothetical protein
BHNFMJIF_01245	CDS	642				hypothetical protein
BHNFMJIF_01246	CDS	1014				hypothetical protein
BHNFMJIF_01247	CDS	3387			COG4771	TonB-dependent receptor P3
BHNFMJIF_01248	CDS	1803				hypothetical protein
BHNFMJIF_01249	CDS	1434		3.1.6.-	COG3119	Ulvan-active sulfatase
BHNFMJIF_01250	CDS	834		3.2.1.55	COG3507	Non-reducing end alpha-L-arabinofuranosidase BoGH43B
BHNFMJIF_01251	CDS	1002				hypothetical protein
BHNFMJIF_01252	CDS	696				hypothetical protein
BHNFMJIF_01253	CDS	1785				hypothetical protein
BHNFMJIF_01254	CDS	2913	lacZ_8	3.2.1.23	COG3250	Beta-galactosidase
BHNFMJIF_01255	CDS	1305				hypothetical protein
BHNFMJIF_01256	CDS	93				hypothetical protein
BHNFMJIF_01257	CDS	564				hypothetical protein
BHNFMJIF_01258	CDS	2466		5.1.1.1		Alanine racemase
BHNFMJIF_01259	CDS	987				hypothetical protein
BHNFMJIF_01260	CDS	1935	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
BHNFMJIF_01261	CDS	1341	trkA		COG0569	Trk system potassium uptake protein TrkA
BHNFMJIF_01262	CDS	1455	trkH_1		COG0168	Trk system potassium uptake protein TrkH
BHNFMJIF_01263	CDS	378				hypothetical protein
BHNFMJIF_01264	CDS	351	ndhC	7.1.1.-	COG0838	NAD(P)H-quinone oxidoreductase subunit 3
BHNFMJIF_01265	CDS	597	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
BHNFMJIF_01266	CDS	1560	nuoC2	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D 2
BHNFMJIF_01267	CDS	1077	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
BHNFMJIF_01268	CDS	453	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
BHNFMJIF_01269	CDS	504				hypothetical protein
BHNFMJIF_01270	CDS	309		7.1.1.-		NADH-quinone oxidoreductase subunit 11
BHNFMJIF_01271	CDS	1902	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
BHNFMJIF_01272	CDS	1482	ndhD1	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
BHNFMJIF_01273	CDS	1422	ndhB	7.1.1.-	COG1007	NAD(P)H-quinone oxidoreductase subunit 2
BHNFMJIF_01274	CDS	1227		3.2.1.-	COG4225	Unsaturated glucuronyl hydrolase
BHNFMJIF_01275	CDS	243				hypothetical protein
BHNFMJIF_01276	CDS	1407				hypothetical protein
BHNFMJIF_01277	CDS	1251	yciC	3.6.5.-	COG0523	Zinc chaperone YciC
BHNFMJIF_01278	CDS	1326				hypothetical protein
BHNFMJIF_01279	CDS	1356	xerC_9			Tyrosine recombinase XerC
BHNFMJIF_01280	CDS	1581				hypothetical protein
BHNFMJIF_01281	CDS	435				hypothetical protein
BHNFMJIF_01282	CDS	126				hypothetical protein
BHNFMJIF_01283	CDS	117				hypothetical protein
BHNFMJIF_01284	CDS	486				hypothetical protein
BHNFMJIF_01285	CDS	687				hypothetical protein
BHNFMJIF_01286	CDS	456				hypothetical protein
BHNFMJIF_01287	CDS	108				hypothetical protein
BHNFMJIF_01288	CDS	657				hypothetical protein
BHNFMJIF_01289	CDS	831				hypothetical protein
BHNFMJIF_01290	CDS	327				hypothetical protein
BHNFMJIF_01291	CDS	780				hypothetical protein
BHNFMJIF_01292	CDS	2853				hypothetical protein
BHNFMJIF_01293	CDS	846				hypothetical protein
BHNFMJIF_01294	CDS	309				hypothetical protein
BHNFMJIF_01295	CDS	276				hypothetical protein
BHNFMJIF_01296	CDS	1620		3.2.1.52	COG3525	Beta-hexosaminidase
BHNFMJIF_01297	CDS	1065				hypothetical protein
BHNFMJIF_01298	CDS	1113				hypothetical protein
BHNFMJIF_01299	CDS	1482				hypothetical protein
BHNFMJIF_01300	CDS	1479				hypothetical protein
BHNFMJIF_01301	CDS	1683				hypothetical protein
BHNFMJIF_01302	CDS	2790			COG1629	TonB-dependent receptor P26
BHNFMJIF_01303	CDS	1767				hypothetical protein
BHNFMJIF_01304	CDS	3165			COG1629	TonB-dependent receptor P26
BHNFMJIF_01305	CDS	3981	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
BHNFMJIF_01306	CDS	906				IS982 family transposase IS195
BHNFMJIF_01307	CDS	882				hypothetical protein
BHNFMJIF_01308	CDS	276				hypothetical protein
BHNFMJIF_01309	CDS	630	wecA_1	2.7.8.40	COG2148	UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
BHNFMJIF_01310	CDS	384				hypothetical protein
BHNFMJIF_01311	CDS	753	tuaG	2.4.-.-	COG1215	Putative teichuronic acid biosynthesis glycosyltransferase TuaG
BHNFMJIF_01312	CDS	1464	bchE	1.21.98.3	COG1032	Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
BHNFMJIF_01313	CDS	717	wfgD	2.4.1.305		UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD
BHNFMJIF_01314	CDS	1107	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BHNFMJIF_01315	CDS	1224				hypothetical protein
BHNFMJIF_01316	CDS	1278	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
BHNFMJIF_01317	CDS	987	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
BHNFMJIF_01318	CDS	864				hypothetical protein
BHNFMJIF_01319	CDS	1461	murJ_1			lipid II flippase MurJ
BHNFMJIF_01320	CDS	378				hypothetical protein
BHNFMJIF_01321	CDS	525				hypothetical protein
BHNFMJIF_01322	CDS	219				hypothetical protein
BHNFMJIF_01323	CDS	225				hypothetical protein
BHNFMJIF_01324	CDS	834				hypothetical protein
BHNFMJIF_01325	CDS	795				hypothetical protein
BHNFMJIF_01326	CDS	3300	smc			Chromosome partition protein Smc
BHNFMJIF_01327	CDS	471				hypothetical protein
BHNFMJIF_01328	CDS	717				hypothetical protein
BHNFMJIF_01329	CDS	435				hypothetical protein
BHNFMJIF_01330	CDS	339				hypothetical protein
BHNFMJIF_01331	CDS	285				hypothetical protein
BHNFMJIF_01332	CDS	2013				hypothetical protein
BHNFMJIF_01333	CDS	3225	susC_1		COG1629	TonB-dependent receptor SusC
BHNFMJIF_01334	CDS	108				hypothetical protein
BHNFMJIF_01335	CDS	105				hypothetical protein
BHNFMJIF_01336	CDS	165				hypothetical protein
BHNFMJIF_01337	CDS	1152				hypothetical protein
BHNFMJIF_01338	CDS	207				hypothetical protein
BHNFMJIF_01339	CDS	684				hypothetical protein
BHNFMJIF_01340	CDS	354				hypothetical protein
BHNFMJIF_01341	CDS	972	lysK	3.5.1.132		[LysW]-lysine/[LysW]-ornithine hydrolase
BHNFMJIF_01342	CDS	1608				hypothetical protein
BHNFMJIF_01343	CDS	282				hypothetical protein
BHNFMJIF_01344	CDS	180				hypothetical protein
BHNFMJIF_01345	CDS	156				hypothetical protein
BHNFMJIF_01346	CDS	1047				hypothetical protein
BHNFMJIF_01347	CDS	102				hypothetical protein
BHNFMJIF_01348	CDS	183				hypothetical protein
BHNFMJIF_01349	CDS	225				hypothetical protein
BHNFMJIF_01350	CDS	879				hypothetical protein
BHNFMJIF_01351	tmRNA	395	ssrA			transfer-messenger RNA, SsrA
BHNFMJIF_01352	CDS	1152	pgl_1	3.1.1.31	COG2706	6-phosphogluconolactonase
BHNFMJIF_01353	CDS	972	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
BHNFMJIF_01354	CDS	159				hypothetical protein
BHNFMJIF_01355	CDS	642				hypothetical protein
BHNFMJIF_01356	CDS	189				hypothetical protein
BHNFMJIF_01357	CDS	1017	ltaE	4.1.2.48		Low specificity L-threonine aldolase
BHNFMJIF_01358	rRNA	111				5S ribosomal RNA
BHNFMJIF_01359	rRNA	2888				23S ribosomal RNA
BHNFMJIF_01360	tRNA	75				tRNA-Ala(tgc)
BHNFMJIF_01361	tRNA	75				tRNA-Ile(gat)
BHNFMJIF_01362	rRNA	1058				16S ribosomal RNA
BHNFMJIF_01363	tRNA	75				tRNA-Ala(tgc)
BHNFMJIF_01364	tRNA	75				tRNA-Ile(gat)
BHNFMJIF_01365	rRNA	1528				16S ribosomal RNA
BHNFMJIF_01366	CDS	1140	garK	2.7.1.165	COG1929	Glycerate 2-kinase
BHNFMJIF_01367	CDS	2841	fkp			L-fucokinase/L-fucose-1-P guanylyltransferase
BHNFMJIF_01368	CDS	606				hypothetical protein
BHNFMJIF_01369	CDS	1782	sppA	3.4.21.-	COG0616	Protease 4
BHNFMJIF_01370	CDS	1101	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
BHNFMJIF_01371	CDS	810	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
BHNFMJIF_01372	CDS	1041	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
BHNFMJIF_01373	tRNA	74				tRNA-Phe(gaa)
BHNFMJIF_01374	CDS	351				hypothetical protein
BHNFMJIF_01375	CDS	1005				hypothetical protein
BHNFMJIF_01376	CDS	285				hypothetical protein
BHNFMJIF_01377	CDS	639	gph_1	3.1.3.18		Phosphoglycolate phosphatase
BHNFMJIF_01378	CDS	597		2.3.1.-		Putative acetyltransferase
BHNFMJIF_01379	CDS	699	rhaR_4			HTH-type transcriptional activator RhaR
BHNFMJIF_01380	CDS	1401				hypothetical protein
BHNFMJIF_01381	CDS	1179				hypothetical protein
BHNFMJIF_01382	CDS	321				hypothetical protein
BHNFMJIF_01383	CDS	501				hypothetical protein
BHNFMJIF_01384	CDS	195				hypothetical protein
BHNFMJIF_01385	CDS	1419	phoB	3.1.3.1	COG1785	Alkaline phosphatase 3
BHNFMJIF_01386	CDS	903				hypothetical protein
BHNFMJIF_01387	CDS	1365				hypothetical protein
BHNFMJIF_01388	CDS	387				hypothetical protein
BHNFMJIF_01389	CDS	504	sigR_1		COG1595	ECF RNA polymerase sigma factor SigR
BHNFMJIF_01390	CDS	2475				hypothetical protein
BHNFMJIF_01391	CDS	471		3.6.1.25	COG2954	Inorganic triphosphatase
BHNFMJIF_01392	CDS	132				hypothetical protein
BHNFMJIF_01393	CDS	1116	prfB		COG1186	Peptide chain release factor RF2
BHNFMJIF_01394	CDS	1806		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
BHNFMJIF_01395	CDS	1065	dapE	3.5.1.18	COG0624	Putative succinyl-diaminopimelate desuccinylase DapE
BHNFMJIF_01396	CDS	330				hypothetical protein
BHNFMJIF_01397	CDS	843	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
BHNFMJIF_01398	CDS	891				hypothetical protein
BHNFMJIF_01399	CDS	657				hypothetical protein
BHNFMJIF_01400	CDS	2850				hypothetical protein
BHNFMJIF_01401	CDS	489				hypothetical protein
BHNFMJIF_01402	CDS	1221	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
BHNFMJIF_01403	CDS	1518	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
BHNFMJIF_01404	CDS	2058	rny_2	3.1.-.-		Ribonuclease Y
BHNFMJIF_01405	CDS	471		3.1.3.48	COG0394	Putative low molecular weight protein-tyrosine-phosphatase
BHNFMJIF_01406	CDS	711	ycdX	3.1.3.-	COG1387	putative phosphatase YcdX
BHNFMJIF_01407	CDS	2463	priA	5.6.2.4	COG1198	Replication restart protein PriA
BHNFMJIF_01408	CDS	600				hypothetical protein
BHNFMJIF_01409	CDS	222				hypothetical protein
BHNFMJIF_01410	CDS	564	pduO			Corrinoid adenosyltransferase PduO
BHNFMJIF_01411	CDS	624				hypothetical protein
BHNFMJIF_01412	CDS	1311	ptp	3.4.11.-		Prolyl tri/tetrapeptidyl aminopeptidase
BHNFMJIF_01413	CDS	1533	mmdA_1	7.2.4.3		Methylmalonyl-CoA decarboxylase subunit alpha
BHNFMJIF_01414	CDS	516				hypothetical protein
BHNFMJIF_01415	CDS	1512	accC_1	6.3.4.14	COG0439	Biotin carboxylase
BHNFMJIF_01416	CDS	357				hypothetical protein
BHNFMJIF_01417	CDS	486	yncA	2.3.1.-		L-methionine sulfoximine/L-methionine sulfone acetyltransferase
BHNFMJIF_01418	CDS	432				hypothetical protein
BHNFMJIF_01419	CDS	522				hypothetical protein
BHNFMJIF_01420	CDS	1638				hypothetical protein
BHNFMJIF_01421	CDS	765				hypothetical protein
BHNFMJIF_01422	CDS	351				hypothetical protein
BHNFMJIF_01423	CDS	2307				hypothetical protein
BHNFMJIF_01424	CDS	339				hypothetical protein
BHNFMJIF_01425	CDS	165				hypothetical protein
BHNFMJIF_01426	CDS	318				hypothetical protein
BHNFMJIF_01427	CDS	387				hypothetical protein
BHNFMJIF_01428	CDS	603	xerC_10		COG4973	Tyrosine recombinase XerC
BHNFMJIF_01429	CDS	1104	yhcG_2	3.1.-.-	COG4804	Putative nuclease YhcG
BHNFMJIF_01430	CDS	564				hypothetical protein
BHNFMJIF_01431	CDS	627				hypothetical protein
BHNFMJIF_01432	CDS	621	gph_2	3.1.3.18	COG0546	Phosphoglycolate phosphatase
BHNFMJIF_01433	CDS	240				hypothetical protein
BHNFMJIF_01434	CDS	291				hypothetical protein
BHNFMJIF_01435	CDS	342				hypothetical protein
BHNFMJIF_01436	CDS	921				hypothetical protein
BHNFMJIF_01437	tRNA	85				tRNA-Leu(caa)
BHNFMJIF_01438	CDS	1044	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
BHNFMJIF_01439	CDS	408				hypothetical protein
BHNFMJIF_01440	CDS	465	greA		COG0782	Transcription elongation factor GreA
BHNFMJIF_01441	CDS	1236	resA_9			Thiol-disulfide oxidoreductase ResA
BHNFMJIF_01442	CDS	2187	pnp_2	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
BHNFMJIF_01443	CDS	165	rd	1.-.-.-	COG1773	Rubredoxin
BHNFMJIF_01444	CDS	699	npdA	2.3.1.286	COG0846	NAD-dependent protein deacylase
BHNFMJIF_01445	CDS	585	mip_1	5.2.1.8	COG0545	Outer membrane protein MIP
BHNFMJIF_01446	CDS	867				hypothetical protein
BHNFMJIF_01447	CDS	432				hypothetical protein
BHNFMJIF_01448	CDS	1692				hypothetical protein
BHNFMJIF_01449	CDS	1665	udk_2	2.7.1.48		Uridine kinase
BHNFMJIF_01450	CDS	2427	pflD	4.2.1.172		Trans-4-hydroxy-L-proline dehydratase
BHNFMJIF_01451	CDS	909	cutD	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
BHNFMJIF_01452	CDS	144				hypothetical protein
BHNFMJIF_01453	CDS	1470	rpoN		COG1508	RNA polymerase sigma-54 factor
BHNFMJIF_01454	CDS	657				hypothetical protein
BHNFMJIF_01455	CDS	381	gcvH		COG0509	Glycine cleavage system H protein
BHNFMJIF_01456	CDS	510	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
BHNFMJIF_01457	CDS	1845	ispG	1.17.7.3		4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)
BHNFMJIF_01458	CDS	915	glsA_1	3.5.1.2	COG2066	Thermolabile glutaminase
BHNFMJIF_01459	CDS	372				hypothetical protein
BHNFMJIF_01460	CDS	210				hypothetical protein
BHNFMJIF_01461	CDS	1335	envC		COG4942	Murein hydrolase activator EnvC
BHNFMJIF_01462	CDS	831				hypothetical protein
BHNFMJIF_01463	CDS	1809	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
BHNFMJIF_01464	CDS	435	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
BHNFMJIF_01465	CDS	1293	dgt	3.1.5.1		Deoxyguanosinetriphosphate triphosphohydrolase
BHNFMJIF_01466	CDS	981	glsB	2.3.2.-	COG3176	Glycine N(alpha)-acyltransferase
BHNFMJIF_01467	CDS	840	glsA_2	2.3.1.-	COG0204	Lyso-glycine lipid O-acyltransferase
BHNFMJIF_01468	CDS	228				hypothetical protein
BHNFMJIF_01469	CDS	465	mraZ		COG2001	Transcriptional regulator MraZ
BHNFMJIF_01470	CDS	915	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
BHNFMJIF_01471	CDS	375				hypothetical protein
BHNFMJIF_01472	CDS	2181	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
BHNFMJIF_01473	CDS	1455	murE	6.3.2.13		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
BHNFMJIF_01474	CDS	1269	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
BHNFMJIF_01475	CDS	1335	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
BHNFMJIF_01476	CDS	1398	mrdB_2	2.4.99.28		Peptidoglycan glycosyltransferase MrdB
BHNFMJIF_01477	CDS	1131	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
BHNFMJIF_01478	CDS	1377	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
BHNFMJIF_01479	CDS	738				hypothetical protein
BHNFMJIF_01480	CDS	1503	ftsA			Cell division protein FtsA
BHNFMJIF_01481	CDS	1305	ftsZ			Cell division protein FtsZ
BHNFMJIF_01482	CDS	450	yqeY		COG1610	putative protein YqeY
BHNFMJIF_01483	CDS	726	recO			DNA repair protein RecO
BHNFMJIF_01484	tRNA	73				tRNA-Glu(ttc)
BHNFMJIF_01485	CDS	255	rpsT		COG0268	Small ribosomal subunit protein bS20
BHNFMJIF_01486	CDS	1965	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
BHNFMJIF_01487	CDS	144				hypothetical protein
BHNFMJIF_01488	CDS	2679				hypothetical protein
BHNFMJIF_01489	CDS	1356				hypothetical protein
BHNFMJIF_01490	CDS	486				hypothetical protein
BHNFMJIF_01491	CDS	2712				hypothetical protein
BHNFMJIF_01492	CDS	195				hypothetical protein
BHNFMJIF_01493	CDS	1596				hypothetical protein
BHNFMJIF_01494	CDS	1851	susA	3.2.1.135	COG0366	Neopullulanase SusA
BHNFMJIF_01495	CDS	2217	susB_1	3.2.1.3	COG1082	Glucan 1,4-alpha-glucosidase SusB
BHNFMJIF_01496	CDS	111				hypothetical protein
BHNFMJIF_01497	CDS	3006	susC_2		COG1629	TonB-dependent receptor SusC
BHNFMJIF_01498	CDS	1608	susD		COG3637	Starch-binding protein SusD
BHNFMJIF_01499	CDS	1107				hypothetical protein
BHNFMJIF_01500	CDS	1188				hypothetical protein
BHNFMJIF_01501	CDS	582				hypothetical protein
BHNFMJIF_01502	CDS	1515	gpmI_1	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
BHNFMJIF_01503	CDS	981				hypothetical protein
BHNFMJIF_01504	CDS	1776	fucI	5.3.1.25	COG2407	L-fucose isomerase
BHNFMJIF_01505	CDS	1314	fucP_3		COG0738	L-fucose-proton symporter
BHNFMJIF_01506	CDS	606	rnhB	3.1.26.4	COG0164	Ribonuclease HII
BHNFMJIF_01507	CDS	1626				hypothetical protein
BHNFMJIF_01508	CDS	3129	susC_3		COG1629	TonB-dependent receptor SusC
BHNFMJIF_01509	CDS	1518			COG0702	SusD-like protein P2
BHNFMJIF_01510	CDS	282				hypothetical protein
BHNFMJIF_01511	CDS	603	lysO_1		COG2431	Lysine exporter LysO
BHNFMJIF_01512	CDS	3177	lacZ_9	3.2.1.23	COG3250	Beta-galactosidase
BHNFMJIF_01513	CDS	1935	ygjK_1	3.2.1.-	COG1626	Glucosidase YgjK
BHNFMJIF_01514	CDS	423	yjaB	2.3.1.-	COG0456	Peptidyl-lysine N-acetyltransferase YjaB
BHNFMJIF_01515	CDS	480				hypothetical protein
BHNFMJIF_01516	CDS	1215	cyd	2.8.1.7	COG0520	Cysteine desulfurase
BHNFMJIF_01517	CDS	1344	sufD		COG0719	Iron-sulfur cluster assembly protein SufD
BHNFMJIF_01518	CDS	753	sufC		COG0396	putative ATP-dependent transporter SufC
BHNFMJIF_01519	CDS	1452	sufB		COG0719	Iron-sulfur cluster assembly protein SufB
BHNFMJIF_01520	CDS	504				hypothetical protein
BHNFMJIF_01521	CDS	3012	lepA_1			Elongation factor 4
BHNFMJIF_01522	CDS	1257	nusA		COG0195	Transcription termination/antitermination protein NusA
BHNFMJIF_01523	CDS	468	rimP			Ribosome maturation factor RimP
BHNFMJIF_01524	CDS	420				hypothetical protein
BHNFMJIF_01525	CDS	1182	araJ		COG2814	Putative transporter AraJ
BHNFMJIF_01526	CDS	249				hypothetical protein
BHNFMJIF_01527	CDS	1071				hypothetical protein
BHNFMJIF_01528	CDS	957				hypothetical protein
BHNFMJIF_01529	CDS	162				hypothetical protein
BHNFMJIF_01530	CDS	2487				hypothetical protein
BHNFMJIF_01531	CDS	828				hypothetical protein
BHNFMJIF_01532	CDS	246				hypothetical protein
BHNFMJIF_01533	CDS	651				hypothetical protein
BHNFMJIF_01534	CDS	1311	axe7A	3.1.1.-	COG3458	Acetyl esterase Axe7A
BHNFMJIF_01535	CDS	705				hypothetical protein
BHNFMJIF_01536	CDS	732				hypothetical protein
BHNFMJIF_01537	CDS	480				hypothetical protein
BHNFMJIF_01538	CDS	510	sigR_2		COG1595	ECF RNA polymerase sigma factor SigR
BHNFMJIF_01539	CDS	774	argB	2.7.2.8	COG0548	Acetylglutamate kinase
BHNFMJIF_01540	CDS	1893	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
BHNFMJIF_01541	CDS	528	aroK	2.7.1.71	COG0703	Shikimate kinase
BHNFMJIF_01542	CDS	2439	topA	5.6.2.1		DNA topoisomerase 1
BHNFMJIF_01543	CDS	1698				hypothetical protein
BHNFMJIF_01544	CDS	2883	cpoB_1			Cell division coordinator CpoB
